customer_id,recency,frequency,monetary,ml_cluster,rfm_segment,r_score,f_score,m_score
CUST_03647,380,8,528.9200000000001,1,At Risk,2,3,2
CUST_03648,767,2,310.11,5,Hibernating,1,1,2
CUST_03649,744,2,321.28,5,Hibernating,1,1,2
CUST_03650,267,6,561.61,4,Need Attention,3,2,2
CUST_03651,503,14,3286.04,6,Cannot Lose Them,2,4,4
CUST_03652,210,1,82.8,4,New Customers,4,1,1
CUST_03653,422,8,1666.8600000000001,1,Cannot Lose Them,2,3,4
CUST_03654,397,1,6.09,4,Hibernating,2,1,1
CUST_03655,683,1,5.42,5,Hibernating,1,1,1
CUST_03656,112,16,1488.81,2,Loyal Customers,4,4,3
CUST_03657,247,1,31.08,4,Need Attention,3,1,1
CUST_03658,339,4,1026.46,4,Need Attention,3,2,3
CUST_03659,1,21,4907.3,7,Champions,5,5,5
CUST_03660,55,8,1279.58,2,Potential Loyalists,5,3,3
CUST_03661,181,28,9040.789999999999,3,Champions,4,5,5
CUST_03662,830,1,76.45,5,Hibernating,1,1,1
CUST_03663,3,9,2140.03,2,Potential Loyalists,5,3,4
CUST_03664,754,3,519.18,5,Hibernating,1,2,2
CUST_03665,353,19,4952.34,6,Loyal Customers,3,5,5
CUST_03666,206,36,10089.64,3,Champions,4,5,5
CUST_03667,439,7,556.14,1,At Risk,2,3,2
CUST_03668,473,8,914.8199999999999,1,At Risk,2,3,3
CUST_03669,415,12,3158.95,6,Cannot Lose Them,2,4,4
CUST_03670,189,20,6672.29,7,Champions,4,5,5
CUST_03671,537,9,938.3199999999999,1,At Risk,1,3,3
CUST_03672,5,19,5116.81,7,Champions,5,5,5
CUST_03673,100,12,2206.69,2,Champions,4,4,4
CUST_03674,173,12,1636.19,2,Loyal Customers,4,4,3
CUST_03675,251,24,5861.53,7,Loyal Customers,3,5,5
CUST_03676,23,12,2234.1,2,Champions,5,4,4
CUST_03677,77,5,437.34,2,Potential Loyalists,4,2,2
CUST_03678,839,1,67.77,5,Hibernating,1,1,1
CUST_03679,178,2,56.19,4,New Customers,4,1,1
CUST_03680,308,9,1642.99,6,Need Attention,3,3,3
CUST_03681,221,4,483.78,4,Need Attention,3,2,2
CUST_03682,24,35,11331.3,3,Champions,5,5,5
CUST_03683,41,6,818.45,2,Potential Loyalists,5,2,2
CUST_03684,568,13,2376.61,1,Cannot Lose Them,1,4,4
CUST_03685,343,18,2407.66,6,Loyal Customers,3,5,4
CUST_03686,324,4,191.18,4,Need Attention,3,2,1
CUST_03687,336,2,129.41,4,Need Attention,3,1,1
CUST_03688,10,9,1089.51,2,Potential Loyalists,5,3,3
CUST_03689,499,2,211.06,1,Hibernating,2,1,1
CUST_03690,216,20,7045.2,7,Champions,4,5,5
CUST_03691,347,22,8432.94,0,Loyal Customers,3,5,5
CUST_03692,287,8,1574.65,4,Need Attention,3,3,3
CUST_03693,426,1,246.67,1,Hibernating,2,1,1
CUST_03694,654,2,109.2,5,Hibernating,1,1,1
CUST_03695,69,4,771.9200000000001,2,Potential Loyalists,4,2,2
CUST_03696,572,7,820.18,1,At Risk,1,3,2
CUST_03697,211,7,991.56,4,Potential Loyalists,4,3,3
CUST_03698,256,2,66.61,4,Need Attention,3,1,1
CUST_03699,158,12,1624.32,2,Loyal Customers,4,4,3
CUST_03700,6,5,674.47,2,Potential Loyalists,5,2,2
CUST_03701,435,10,1232.4,1,Loyal Customers,2,4,3
CUST_03702,390,2,417.87,4,Hibernating,2,1,2
CUST_03703,11,33,8886.71,3,Champions,5,5,5
CUST_03704,914,1,7.09,5,Hibernating,1,1,1
CUST_03705,202,8,1788.44,2,Potential Loyalists,4,3,4
CUST_03706,224,7,793.94,4,Need Attention,3,3,2
CUST_03707,550,10,765.1,1,Loyal Customers,1,4,2
CUST_03708,404,11,1937.79,6,Cannot Lose Them,2,4,4
CUST_03709,637,10,1222.98,1,Loyal Customers,1,4,3
CUST_03710,355,9,1611.28,6,Need Attention,3,3,3
CUST_03711,149,8,1017.8,2,Potential Loyalists,4,3,3
CUST_03712,511,1,23.29,1,Hibernating,2,1,1
CUST_03713,742,2,64.33,5,Hibernating,1,1,1
CUST_03714,29,5,582.19,2,Potential Loyalists,5,2,2
CUST_03715,52,10,1781.34,2,Champions,5,4,4
CUST_03716,421,35,8834.78,3,Cannot Lose Them,2,5,5
CUST_03717,93,5,311.84,2,Potential Loyalists,4,2,2
CUST_03718,305,18,3260.7799999999997,6,Loyal Customers,3,5,4
CUST_03719,7,31,9403.17,3,Champions,5,5,5
CUST_03720,762,2,178.14999999999998,5,Hibernating,1,1,1
CUST_03721,586,14,1626.06,1,Loyal Customers,1,4,3
CUST_03722,465,30,7200.25,0,Cannot Lose Them,2,5,5
CUST_03723,173,41,13008.92,3,Champions,4,5,5
CUST_03724,292,42,13644.18,3,Loyal Customers,3,5,5
CUST_03725,482,3,673.02,1,Hibernating,2,2,2
CUST_03726,1,11,2874.36,2,Champions,5,4,4
CUST_03727,539,1,246.02,1,Hibernating,1,1,1
CUST_03728,331,17,2465.32,6,Loyal Customers,3,4,4
CUST_03729,572,4,543.0699999999999,1,Hibernating,1,2,2
CUST_03730,354,10,2137.07,6,Loyal Customers,3,4,4
CUST_03731,723,2,310.02,5,Hibernating,1,1,2
CUST_03732,340,8,1109.0900000000001,4,Need Attention,3,3,3
CUST_03733,338,3,130.94,4,Need Attention,3,2,1
CUST_03734,358,2,227.01999999999998,4,Need Attention,3,1,1
CUST_03735,375,11,2091.56,6,Cannot Lose Them,2,4,4
CUST_03736,74,5,1103.8,2,Potential Loyalists,4,2,3
CUST_03737,656,5,952.4499999999999,5,Hibernating,1,2,3
CUST_03738,137,8,2321.57,2,Potential Loyalists,4,3,4
CUST_03739,319,13,1890.48,6,Loyal Customers,3,4,4
CUST_03740,273,3,149.9,4,Need Attention,3,2,1
CUST_03741,107,16,2453.43,2,Champions,4,4,4
CUST_03742,750,2,65.96000000000001,5,Hibernating,1,1,1
CUST_03743,16,11,2284.01,2,Champions,5,4,4
CUST_03744,24,9,1588.92,2,Potential Loyalists,5,3,3
CUST_03745,915,1,27.6,5,Hibernating,1,1,1
CUST_03746,52,7,562.4,2,Potential Loyalists,5,3,2
CUST_03747,576,2,205.61,1,Hibernating,1,1,1
CUST_03748,418,2,30.130000000000003,1,Hibernating,2,1,1
CUST_03749,313,15,2203.43,6,Loyal Customers,3,4,4
CUST_03750,203,4,402.66,4,Potential Loyalists,4,2,2
CUST_03751,540,14,1740.82,1,Cannot Lose Them,1,4,4
CUST_03752,624,31,8381.82,0,Cannot Lose Them,1,5,5
CUST_03753,191,9,1296.86,2,Potential Loyalists,4,3,3
CUST_03754,121,9,885.91,2,Potential Loyalists,4,3,3
CUST_03755,593,4,420.16,1,Hibernating,1,2,2
CUST_03756,32,8,754.17,2,Potential Loyalists,5,3,2
CUST_03757,38,5,271.26,2,Potential Loyalists,5,2,2
CUST_03758,399,4,623.1800000000001,1,Hibernating,2,2,2
CUST_03759,112,4,505.28,2,Potential Loyalists,4,2,2
CUST_03760,245,16,2802.21,6,Loyal Customers,3,4,4
CUST_03761,419,3,310.77000000000004,1,Hibernating,2,2,2
CUST_03762,23,9,1893.75,2,Potential Loyalists,5,3,4
CUST_03763,288,13,2203.9,6,Loyal Customers,3,4,4
CUST_03764,750,1,25.82,5,Hibernating,1,1,1
CUST_03765,103,9,1469.13,2,Potential Loyalists,4,3,3
CUST_03766,423,13,1701.18,6,Cannot Lose Them,2,4,4
CUST_03767,110,38,7899.47,3,Champions,4,5,5
CUST_03768,227,18,3720.25,6,Loyal Customers,3,5,4
CUST_03769,15,9,2682.73,2,Potential Loyalists,5,3,4
CUST_03770,479,1,48.85,1,Hibernating,2,1,1
CUST_03771,108,37,9075.5,3,Champions,4,5,5
CUST_03772,339,39,9895.72,3,Loyal Customers,3,5,5
CUST_03773,551,21,3631.32,0,Cannot Lose Them,1,5,4
CUST_03774,48,18,2993.67,2,Champions,5,5,4
CUST_03775,14,8,1633.0300000000002,2,Potential Loyalists,5,3,3
CUST_03776,885,3,454.82,5,Hibernating,1,2,2
CUST_03777,186,18,4912.04,7,Champions,4,5,5
CUST_03778,740,2,330.34999999999997,5,Hibernating,1,1,2
CUST_03779,589,1,75.55,1,Hibernating,1,1,1
CUST_03780,715,2,152.2,5,Hibernating,1,1,1
CUST_03781,554,2,101.93,1,Hibernating,1,1,1
CUST_03782,140,5,310.09000000000003,4,Potential Loyalists,4,2,2
CUST_03783,228,9,1123.3300000000002,4,Need Attention,3,3,3
CUST_03784,626,10,1863.6399999999999,1,Cannot Lose Them,1,4,4
CUST_03785,701,5,348.98,5,Hibernating,1,2,2
CUST_03786,411,2,99.41000000000001,1,Hibernating,2,1,1
CUST_03787,32,5,545.66,2,Potential Loyalists,5,2,2
CUST_03788,61,34,11584.85,3,Champions,4,5,5
CUST_03789,40,12,2821.21,2,Champions,5,4,4
CUST_03790,282,1,162.58,4,Need Attention,3,1,1
CUST_03791,759,1,216.19,5,Hibernating,1,1,1
CUST_03792,410,2,59.4,1,Hibernating,2,1,1
CUST_03793,381,7,819.48,1,At Risk,2,3,2
CUST_03794,662,10,1213.14,1,Loyal Customers,1,4,3
CUST_03795,337,16,2599.2200000000003,6,Loyal Customers,3,4,4
CUST_03796,433,6,1072.32,1,Hibernating,2,2,3
CUST_03797,39,7,750.21,2,Potential Loyalists,5,3,2
CUST_03798,374,13,3359.96,6,Cannot Lose Them,2,4,4
CUST_03799,388,41,12041.96,3,Cannot Lose Them,2,5,5
CUST_03800,730,1,12.97,5,Hibernating,1,1,1
CUST_03801,72,2,102.31,2,New Customers,4,1,1
CUST_03802,155,18,4629.38,7,Champions,4,5,5
CUST_03803,960,1,199.23,5,Hibernating,1,1,1
CUST_03804,236,13,1721.08,6,Loyal Customers,3,4,4
CUST_03805,388,1,108.2,4,Hibernating,2,1,1
CUST_03806,735,1,11.4,5,Hibernating,1,1,1
CUST_03807,654,3,294.7,5,Hibernating,1,2,2
CUST_03808,56,5,598.16,2,Potential Loyalists,5,2,2
CUST_03809,25,14,1798.1100000000001,2,Champions,5,4,4
CUST_03810,593,1,10.88,1,Hibernating,1,1,1
CUST_03811,534,4,268.15,1,Hibernating,1,2,1
CUST_03812,883,1,10.29,5,Hibernating,1,1,1
CUST_03813,32,8,927.0899999999999,2,Potential Loyalists,5,3,3
CUST_03814,416,1,304.11,1,Hibernating,2,1,2
CUST_03815,55,16,3222.23,2,Champions,5,4,4
CUST_03816,271,29,8612.86,3,Loyal Customers,3,5,5
CUST_03817,37,4,269.81,2,Potential Loyalists,5,2,2
CUST_03818,347,2,24.49,4,Need Attention,3,1,1
CUST_03819,46,9,1641.03,2,Potential Loyalists,5,3,3
CUST_03820,396,13,2351.61,6,Cannot Lose Them,2,4,4
CUST_03821,709,1,306.09,5,Hibernating,1,1,2
CUST_03822,198,2,111.24000000000001,4,New Customers,4,1,1
CUST_03823,538,8,1107.96,1,At Risk,1,3,3
CUST_03824,51,8,1170.3700000000001,2,Potential Loyalists,5,3,3
CUST_03825,47,5,545.48,2,Potential Loyalists,5,2,2
CUST_03826,191,3,107.24000000000001,4,Potential Loyalists,4,2,1
CUST_03827,57,6,951.98,2,Potential Loyalists,5,2,3
CUST_03828,239,16,2125.03,6,Loyal Customers,3,4,4
CUST_03829,579,10,1442.19,1,Loyal Customers,1,4,3
CUST_03830,348,5,614.26,4,Need Attention,3,2,2
CUST_03831,709,4,344.51,5,Hibernating,1,2,2
CUST_03832,392,1,68.97,4,Hibernating,2,1,1
CUST_03833,12,11,2849.38,2,Champions,5,4,4
CUST_03834,269,2,445.21000000000004,4,Need Attention,3,1,2
CUST_03835,383,1,337.33,4,Hibernating,2,1,2
CUST_03836,703,1,69.37,5,Hibernating,1,1,1
CUST_03837,6,6,912.57,2,Potential Loyalists,5,2,3
CUST_03838,26,10,2543.62,2,Champions,5,4,4
CUST_03839,360,28,8495.27,0,Loyal Customers,3,5,5
CUST_03840,49,17,2724.63,2,Champions,5,4,4
CUST_03841,551,1,36.43,1,Hibernating,1,1,1
CUST_03842,68,12,2066.9,2,Champions,4,4,4
CUST_03843,306,27,6268.75,0,Loyal Customers,3,5,5
CUST_03844,133,7,858.16,2,Potential Loyalists,4,3,3
CUST_03845,134,16,1787.1599999999999,6,Champions,4,4,4
CUST_03846,18,9,1976.51,2,Potential Loyalists,5,3,4
CUST_03847,180,9,951.0,2,Potential Loyalists,4,3,3
CUST_03848,396,13,2181.37,6,Cannot Lose Them,2,4,4
CUST_03849,12,11,2697.5,2,Champions,5,4,4
CUST_03850,197,1,122.43,4,New Customers,4,1,1
CUST_03851,110,2,42.11,4,New Customers,4,1,1
CUST_03852,152,9,954.5699999999999,2,Potential Loyalists,4,3,3
CUST_03853,20,21,4765.65,7,Champions,5,5,5
CUST_03854,490,8,671.42,1,At Risk,2,3,2
CUST_03855,306,4,491.89,4,Need Attention,3,2,2
CUST_03856,17,11,1984.26,2,Champions,5,4,4
CUST_03857,72,5,355.34000000000003,2,Potential Loyalists,4,2,2
CUST_03858,37,23,6855.87,7,Champions,5,5,5
CUST_03859,35,5,475.48,2,Potential Loyalists,5,2,2
CUST_03860,718,4,334.02000000000004,5,Hibernating,1,2,2
CUST_03861,11,10,1194.6599999999999,2,Loyal Customers,5,4,3
CUST_03862,293,1,7.17,4,Need Attention,3,1,1
CUST_03863,571,2,427.37,1,Hibernating,1,1,2
CUST_03864,246,10,1103.75,4,Loyal Customers,3,4,3
CUST_03865,355,9,1083.95,4,Need Attention,3,3,3
CUST_03866,29,11,1752.48,2,Champions,5,4,4
CUST_03867,153,12,1895.0,2,Champions,4,4,4
CUST_03868,222,1,104.27,4,Need Attention,3,1,1
CUST_03869,271,31,8220.54,3,Loyal Customers,3,5,5
CUST_03870,383,19,4098.04,6,Cannot Lose Them,2,5,5
CUST_03871,329,10,2239.32,6,Loyal Customers,3,4,4
CUST_03872,247,1,117.61,4,Need Attention,3,1,1
CUST_03873,289,2,53.5,4,Need Attention,3,1,1
CUST_03874,689,1,72.47,5,Hibernating,1,1,1
CUST_03875,332,3,294.58000000000004,4,Need Attention,3,2,2
CUST_03876,306,5,550.53,4,Need Attention,3,2,2
CUST_03877,643,4,793.76,5,Hibernating,1,2,2
CUST_03878,20,11,2051.96,2,Champions,5,4,4
CUST_03879,178,8,1853.3799999999999,2,Potential Loyalists,4,3,4
CUST_03880,542,2,280.1,1,Hibernating,1,1,2
CUST_03881,3,26,6746.15,7,Champions,5,5,5
CUST_03882,62,31,8083.77,7,Champions,4,5,5
CUST_03883,879,1,134.2,5,Hibernating,1,1,1
CUST_03884,236,16,3171.07,6,Loyal Customers,3,4,4
CUST_03885,474,25,6426.87,0,Cannot Lose Them,2,5,5
CUST_03886,3,12,3264.37,2,Champions,5,4,4
CUST_03887,10,7,954.61,2,Potential Loyalists,5,3,3
CUST_03888,6,21,7865.66,7,Champions,5,5,5
CUST_03889,150,18,3736.2799999999997,6,Champions,4,5,4
CUST_03890,404,25,6751.97,0,Cannot Lose Them,2,5,5
CUST_03891,612,2,172.04,5,Hibernating,1,1,1
CUST_03892,440,3,572.41,1,Hibernating,2,2,2
CUST_03893,82,5,694.33,2,Potential Loyalists,4,2,2
CUST_03894,301,14,2054.38,6,Loyal Customers,3,4,4
CUST_03895,42,8,1263.64,2,Potential Loyalists,5,3,3
CUST_03896,637,2,110.08000000000001,5,Hibernating,1,1,1
CUST_03897,49,4,775.98,2,Potential Loyalists,5,2,2
CUST_03898,1,19,6175.7,7,Champions,5,5,5
CUST_03899,500,1,302.15,1,Hibernating,2,1,2
CUST_03900,283,38,12989.16,3,Loyal Customers,3,5,5
CUST_03901,172,3,248.68,4,Potential Loyalists,4,2,1
CUST_03902,154,37,8102.94,3,Champions,4,5,5
CUST_03903,949,1,86.76,5,Hibernating,1,1,1
CUST_03904,741,2,117.85000000000001,5,Hibernating,1,1,1
CUST_03905,449,8,1638.6799999999998,1,At Risk,2,3,3
CUST_03906,3,14,2677.38,2,Champions,5,4,4
CUST_03907,16,11,1736.3799999999999,2,Champions,5,4,4
CUST_03908,56,4,390.55,2,Potential Loyalists,5,2,2
CUST_03909,79,4,209.13,2,Potential Loyalists,4,2,1
CUST_03910,520,13,1830.6000000000001,1,Cannot Lose Them,2,4,4
CUST_03911,20,15,2823.03,2,Champions,5,4,4
CUST_03912,83,35,9872.36,3,Champions,4,5,5
CUST_03913,235,6,687.37,4,Need Attention,3,2,2
CUST_03914,233,39,11048.78,3,Loyal Customers,3,5,5
CUST_03915,6,12,1805.93,2,Champions,5,4,4
CUST_03916,121,9,1214.18,2,Potential Loyalists,4,3,3
CUST_03917,354,41,10129.53,3,Loyal Customers,3,5,5
CUST_03918,213,24,8862.45,7,Champions,4,5,5
CUST_03919,222,12,1664.73,6,Loyal Customers,3,4,4
CUST_03920,242,15,1637.96,6,Loyal Customers,3,4,3
CUST_03921,227,13,1272.74,6,Loyal Customers,3,4,3
CUST_03922,505,7,684.36,1,At Risk,2,3,2
CUST_03923,176,31,8792.09,3,Champions,4,5,5
CUST_03924,503,1,79.45,1,Hibernating,2,1,1
CUST_03925,264,14,2861.19,6,Loyal Customers,3,4,4
CUST_03926,294,9,1046.4,4,Need Attention,3,3,3
CUST_03927,455,5,1088.21,1,Hibernating,2,2,3
CUST_03928,536,11,2062.96,1,Cannot Lose Them,1,4,4
CUST_03929,429,2,101.23,1,Hibernating,2,1,1
CUST_03930,336,14,3467.27,6,Loyal Customers,3,4,4
CUST_03931,102,14,2768.36,2,Champions,4,4,4
CUST_03932,285,40,11056.08,3,Loyal Customers,3,5,5
CUST_03933,468,3,240.85,1,Hibernating,2,2,1
CUST_03934,70,33,10772.31,3,Champions,4,5,5
CUST_03935,195,8,966.58,4,Potential Loyalists,4,3,3
CUST_03936,286,8,606.78,4,Need Attention,3,3,2
CUST_03937,105,16,2063.81,2,Champions,4,4,4
CUST_03938,32,7,460.88,2,Potential Loyalists,5,3,2
CUST_03939,443,1,113.46,1,Hibernating,2,1,1
CUST_03940,2,7,865.4000000000001,2,Potential Loyalists,5,3,3
CUST_03941,331,39,10968.53,3,Loyal Customers,3,5,5
CUST_03942,369,5,626.6999999999999,4,Hibernating,2,2,2
CUST_03943,470,6,499.71999999999997,1,Hibernating,2,2,2
CUST_03944,909,1,221.6,5,Hibernating,1,1,1
CUST_03945,215,38,12803.13,3,Champions,4,5,5
CUST_03946,44,13,2640.65,2,Champions,5,4,4
CUST_03947,530,11,1867.45,1,Cannot Lose Them,2,4,4
CUST_03948,389,1,84.48,4,Hibernating,2,1,1
CUST_03949,426,10,1184.6,1,Loyal Customers,2,4,3
CUST_03950,746,2,243.26,5,Hibernating,1,1,1
CUST_03951,19,30,9372.01,3,Champions,5,5,5
CUST_03952,503,25,9408.57,0,Cannot Lose Them,2,5,5
CUST_03953,12,25,7541.37,7,Champions,5,5,5
CUST_03954,484,31,6832.47,0,Cannot Lose Them,2,5,5
CUST_03955,590,26,7753.48,0,Cannot Lose Them,1,5,5
CUST_03956,729,2,157.88,5,Hibernating,1,1,1
CUST_03957,54,20,5747.4,7,Champions,5,5,5
CUST_03958,13,23,6705.99,7,Champions,5,5,5
CUST_03959,400,9,774.4,1,At Risk,2,3,2
CUST_03960,477,27,8275.24,0,Cannot Lose Them,2,5,5
CUST_03961,631,6,1288.91,1,Hibernating,1,2,3
CUST_03962,428,29,7630.95,0,Cannot Lose Them,2,5,5
CUST_03963,312,10,1149.8,6,Loyal Customers,3,4,3
CUST_03964,53,17,2351.19,2,Champions,5,4,4
CUST_03965,421,8,1439.23,1,At Risk,2,3,3
CUST_03966,208,9,870.3,4,Potential Loyalists,4,3,3
CUST_03967,560,1,16.91,1,Hibernating,1,1,1
CUST_03968,175,2,304.24,4,New Customers,4,1,2
CUST_03969,557,3,145.7,1,Hibernating,1,2,1
CUST_03970,4,7,937.0,2,Potential Loyalists,5,3,3
CUST_03971,246,5,790.3199999999999,4,Need Attention,3,2,2
CUST_03972,357,1,8.15,4,Need Attention,3,1,1
CUST_03973,34,11,1228.25,2,Loyal Customers,5,4,3
CUST_03974,678,2,196.93,5,Hibernating,1,1,1
CUST_03975,346,16,2609.2200000000003,6,Loyal Customers,3,4,4
CUST_03976,1,25,8895.14,7,Champions,5,5,5
CUST_03977,126,18,2784.35,6,Champions,4,5,4
CUST_03978,658,8,1771.52,1,Cannot Lose Them,1,3,4
CUST_03979,18,27,5444.08,7,Champions,5,5,5
CUST_03980,306,2,136.18,4,Need Attention,3,1,1
CUST_03981,122,14,1857.16,2,Champions,4,4,4
CUST_03982,357,1,59.52,4,Need Attention,3,1,1
CUST_03983,325,8,1615.9299999999998,4,Need Attention,3,3,3
CUST_03984,363,36,9957.15,3,Loyal Customers,3,5,5
CUST_03985,353,41,10646.7,3,Loyal Customers,3,5,5
CUST_03986,216,12,1717.5900000000001,6,Champions,4,4,4
CUST_03987,328,36,9498.9,3,Loyal Customers,3,5,5
CUST_03988,126,17,2420.08,6,Champions,4,4,4
CUST_03989,20,13,2034.93,2,Champions,5,4,4
CUST_03990,34,8,1640.4099999999999,2,Potential Loyalists,5,3,3
CUST_03991,33,6,869.48,2,Potential Loyalists,5,2,3
CUST_03992,529,3,651.51,1,Hibernating,2,2,2
CUST_03993,239,2,70.7,4,Need Attention,3,1,1
CUST_03994,388,30,8464.16,0,Cannot Lose Them,2,5,5
CUST_03995,350,16,2905.99,6,Loyal Customers,3,4,4
CUST_03996,440,14,2693.53,6,Cannot Lose Them,2,4,4
CUST_03997,525,7,818.0999999999999,1,At Risk,2,3,2
CUST_03998,315,15,3281.68,6,Loyal Customers,3,4,4
CUST_03999,136,36,12819.38,3,Champions,4,5,5
CUST_04000,835,3,163.59,5,Hibernating,1,2,1
CUST_04001,44,9,1648.44,2,Potential Loyalists,5,3,3
CUST_04002,516,6,486.28,1,Hibernating,2,2,2
CUST_04003,629,11,1433.87,1,Loyal Customers,1,4,3
CUST_04004,7,20,6295.93,7,Champions,5,5,5
CUST_04005,1,9,1341.74,2,Potential Loyalists,5,3,3
CUST_04006,307,1,76.23,4,Need Attention,3,1,1
CUST_04007,184,14,2853.44,6,Champions,4,4,4
CUST_04008,184,6,221.25,4,Potential Loyalists,4,2,1
CUST_04009,69,6,553.12,2,Potential Loyalists,4,2,2
CUST_04010,257,29,7459.75,7,Loyal Customers,3,5,5
CUST_04011,363,14,2463.37,6,Loyal Customers,3,4,4
CUST_04012,677,19,6461.7,0,Cannot Lose Them,1,5,5
CUST_04013,24,11,2203.39,2,Champions,5,4,4
CUST_04014,666,3,271.75,5,Hibernating,1,2,2
CUST_04015,22,14,1947.97,2,Champions,5,4,4
CUST_04016,386,1,62.34,4,Hibernating,2,1,1
CUST_04017,250,29,8500.82,3,Loyal Customers,3,5,5
CUST_04018,3,37,10181.51,3,Champions,5,5,5
CUST_04019,134,39,9502.42,3,Champions,4,5,5
CUST_04020,701,4,548.77,5,Hibernating,1,2,2
CUST_04021,791,4,857.62,5,Hibernating,1,2,3
CUST_04022,3,23,6302.87,7,Champions,5,5,5
CUST_04023,252,7,975.53,4,Need Attention,3,3,3
CUST_04024,286,2,322.49,4,Need Attention,3,1,2
CUST_04025,659,5,978.61,5,Hibernating,1,2,3
CUST_04026,31,8,2472.77,2,Potential Loyalists,5,3,4
CUST_04027,171,2,159.97,4,New Customers,4,1,1
CUST_04028,578,4,438.56,1,Hibernating,1,2,2
CUST_04029,113,17,2269.83,6,Champions,4,4,4
CUST_04030,255,8,998.55,4,Need Attention,3,3,3
CUST_04031,370,8,1599.45,1,At Risk,2,3,3
CUST_04032,359,5,212.76999999999998,4,Need Attention,3,2,1
CUST_04033,522,29,10174.77,0,Cannot Lose Them,2,5,5
CUST_04034,251,8,620.39,4,Need Attention,3,3,2
CUST_04035,578,5,980.59,1,Hibernating,1,2,3
CUST_04036,257,14,2191.83,6,Loyal Customers,3,4,4
CUST_04037,412,6,953.86,1,Hibernating,2,2,3
CUST_04038,12,9,1614.68,2,Potential Loyalists,5,3,3
CUST_04039,502,8,1826.58,1,Cannot Lose Them,2,3,4
CUST_04040,461,23,7003.63,0,Cannot Lose Them,2,5,5
CUST_04041,728,1,79.09,5,Hibernating,1,1,1
CUST_04042,320,11,2040.65,6,Loyal Customers,3,4,4
CUST_04043,562,12,2495.51,1,Cannot Lose Them,1,4,4
CUST_04044,627,6,954.76,1,Hibernating,1,2,3
CUST_04045,14,24,8321.68,7,Champions,5,5,5
CUST_04046,668,2,220.05,5,Hibernating,1,1,1
CUST_04047,595,11,1466.77,1,Loyal Customers,1,4,3
CUST_04048,374,9,1011.01,1,At Risk,2,3,3
CUST_04049,524,12,1577.59,1,Loyal Customers,2,4,3
CUST_04050,466,35,9775.85,3,Cannot Lose Them,2,5,5
CUST_04051,371,5,608.32,4,Hibernating,2,2,2
CUST_04052,534,27,9315.87,0,Cannot Lose Them,1,5,5
CUST_04053,668,6,842.64,5,Hibernating,1,2,3
CUST_04054,538,28,9169.91,0,Cannot Lose Them,1,5,5
CUST_04055,763,3,148.0,5,Hibernating,1,2,1
CUST_04056,331,14,2517.91,6,Loyal Customers,3,4,4
CUST_04057,41,7,1172.56,2,Potential Loyalists,5,3,3
CUST_04058,15,8,690.42,2,Potential Loyalists,5,3,2
CUST_04059,33,16,2387.69,2,Champions,5,4,4
CUST_04060,185,27,5063.33,7,Champions,4,5,5
CUST_04061,397,10,943.27,1,Loyal Customers,2,4,3
CUST_04062,173,4,1076.14,4,Potential Loyalists,4,2,3
CUST_04063,177,9,1336.47,2,Potential Loyalists,4,3,3
CUST_04064,171,42,9659.57,3,Champions,4,5,5
CUST_04065,364,25,5915.47,0,Loyal Customers,3,5,5
CUST_04066,220,16,3571.07,6,Loyal Customers,3,4,4
CUST_04067,387,42,14922.5,3,Cannot Lose Them,2,5,5
CUST_04068,179,17,2671.98,6,Champions,4,4,4
CUST_04069,11,23,6450.13,7,Champions,5,5,5
CUST_04070,282,7,772.31,4,Need Attention,3,3,2
CUST_04071,326,2,193.0,4,Need Attention,3,1,1
CUST_04072,70,8,1121.75,2,Potential Loyalists,4,3,3
CUST_04073,188,1,115.22,4,New Customers,4,1,1
CUST_04074,257,1,55.77,4,Need Attention,3,1,1
CUST_04075,785,2,344.86,5,Hibernating,1,1,2
CUST_04076,18,40,7096.84,3,Champions,5,5,5
CUST_04077,526,8,1267.9,1,At Risk,2,3,3
CUST_04078,182,8,1216.03,2,Potential Loyalists,4,3,3
CUST_04079,492,37,9400.08,3,Cannot Lose Them,2,5,5
CUST_04080,166,15,2805.11,6,Champions,4,4,4
CUST_04081,240,9,1865.46,6,Need Attention,3,3,4
CUST_04082,7,16,3173.59,2,Champions,5,4,4
CUST_04083,754,3,214.93,5,Hibernating,1,2,1
CUST_04084,561,2,240.75,1,Hibernating,1,1,1
CUST_04085,57,5,328.02,2,Potential Loyalists,5,2,2
CUST_04086,354,40,9333.31,3,Loyal Customers,3,5,5
CUST_04087,419,11,2578.37,6,Cannot Lose Them,2,4,4
CUST_04088,381,9,1282.76,1,At Risk,2,3,3
CUST_04089,15,15,2329.88,2,Champions,5,4,4
CUST_04090,557,9,1904.55,1,Cannot Lose Them,1,3,4
CUST_04091,436,11,1376.71,1,Loyal Customers,2,4,3
CUST_04092,245,2,126.75,4,Need Attention,3,1,1
CUST_04093,707,5,464.71999999999997,5,Hibernating,1,2,2
CUST_04094,610,12,1447.95,1,Loyal Customers,1,4,3
CUST_04095,25,8,1187.19,2,Potential Loyalists,5,3,3
CUST_04096,148,31,10069.05,3,Champions,4,5,5
CUST_04097,259,42,10835.21,3,Loyal Customers,3,5,5
CUST_04098,802,4,526.49,5,Hibernating,1,2,2
CUST_04099,84,4,262.46000000000004,2,Potential Loyalists,4,2,1
